,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
5689,nD,3,high,Ac,2,0,0,1,0.51,ppn22,1.0808328466,1.1432977359,-0.0131437329,0.2192234534,0.0001727577,0.0480589225
5690,D,3,high,Ac,1,1,1,1,0.378,ppn22,0.8364140464,1.1415353483,-0.2575625331,0.2174610658,0.0663384584,0.0472893151
5691,nD,3,high,Ac,2,0,0,1,0.479,ppn22,1.106837076,1.3040481021,0.0128604965,0.3799738196,0.0001653924,0.1443801036
5692,nD,3,high,Ac,2,0,0,1,0.416,ppn22,1.5460362209,1.1282021,0.4520596414,0.2041278175,0.2043579194,0.0416681659
5693,D,3,high,Ac,1,1,1,1,0.39,ppn22,1.0583097484,1.1534689746,-0.0356668311,0.2293946921,0.0012721228,0.0526219248
5694,nD,3,high,Ac,2,0,0,1,0.484,ppn22,1.2599928901,1.2597983613,0.1660163106,0.3357240788,0.0275614154,0.1127106571
5695,D,3,high,Ac,1,1,1,1,0.36,ppn22,1.1499556808,1.148229784,0.0559791013,0.2241555015,0.0031336598,0.0502456888
5696,nD,3,high,Ac,2,0,0,1,0.453,ppn22,1.1839887151,1.1557283601,0.0900121356,0.2316540776,0.0081021846,0.0536636117
5697,D,3,high,Ac,1,1,1,1,0.392,ppn22,1.4831707576,1.1903283286,0.3891941781,0.2662540461,0.1514721083,0.070891217
5698,nD,3,high,Ac,2,0,0,1,1.145,ppn22,1.599399043,1.3828558627,0.5054224635,0.4587815802,0.2554518666,0.2104805383
5699,D,3,high,Ac,1,1,1,1,0.451,ppn22,1.1605619247,1.085620789,0.0665853452,0.1615465065,0.0044336082,0.0260972738
5700,nD,3,high,Ac,2,0,0,1,0.558,ppn22,1.3528711741,1.1424734835,0.2588945946,0.218399201,0.0670264111,0.047698211
5701,nD,3,high,Ac,2,0,0,1,0.46,ppn22,1.3013907706,1.1525341358,0.2074141911,0.2284598533,0.0430206467,0.0521939046
5702,nD,3,high,Ac,2,0,0,1,0.435,ppn22,1.2870789985,1.2160374324,0.193102419,0.2919631499,0.0372885442,0.0852424809
5703,nD,3,high,Ac,2,0,0,1,0.411,ppn22,1.4798276388,1.1831248238,0.3858510593,0.2590505413,0.14888104,0.0671071829
5704,D,3,high,Ac,1,1,1,1,0.459,ppn22,1.2011401624,1.2387671801,0.1071635829,0.3146928976,0.0114840335,0.0990316198
5705,nD,3,high,Ac,2,0,0,1,0.455,ppn22,1.2731546458,1.1290316056,0.1791780663,0.2049573231,0.0321047795,0.0420075043
5706,D,3,high,Ac,1,1,1,1,0.392,ppn22,1.3322724756,1.2134421535,0.2382958961,0.289367871,0.0567849341,0.0837337648
5707,D,3,high,Ac,1,1,1,1,0.572,ppn22,1.343420963,1.2394391889,0.2494443835,0.3153649064,0.0622225005,0.0994550242
5708,D,3,high,Ac,1,1,1,1,0.535,ppn22,1.0566191427,1.1981184183,-0.0373574368,0.2740441358,0.0013955781,0.0751001884
5709,D,3,high,Ac,1,1,1,1,0.415,ppn22,0.7674558535,1.1123274897,-0.326520726,0.1882532072,0.1066157845,0.03543927
5710,nD,3,high,Ac,2,0,0,1,0.55,ppn22,1.0535171951,1.1215248184,-0.0404593844,0.1974505359,0.0016369618,0.0389867141
5711,D,3,high,Ac,1,1,1,1,0.483,ppn22,1.5383657666,1.1392526381,0.4443891871,0.2151783556,0.1974817496,0.0463017247
5712,D,3,high,Ac,1,1,1,1,0.443,ppn22,0.8806490331,1.0744539081,-0.2133275464,0.1503796256,0.045508642,0.0226140318
5713,D,3,high,Ac,1,1,1,1,0.402,ppn22,1.421950196,1.1612250307,0.3279736165,0.2371507482,0.1075666931,0.0562404774
5714,D,3,high,Ac,1,1,1,1,0.402,ppn22,0.915469322,1.1301318552,-0.1785072575,0.2060575727,0.031864841,0.0424597233
5715,nD,3,high,Ac,2,0,0,1,0.435,ppn22,0.839232687,1.0947003501,-0.2547438925,0.1706260676,0.0648944508,0.0291132549
5716,nD,3,high,Ac,2,0,0,1,0.545,ppn22,1.2700899893,1.3546752466,0.1761134098,0.4306009641,0.0310159331,0.1854171903
5717,nD,3,high,Ac,2,0,0,1,0.567,ppn22,0.9225384448,1.0629220555,-0.1714381347,0.138847773,0.029391034,0.0192787041
5718,D,3,high,Ac,1,1,1,1,0.402,ppn22,0.844255519,1.1255197173,-0.2497210605,0.2014454348,0.062360608,0.0405802632
5719,nD,3,high,Ac,2,0,0,1,0.456,ppn22,1.0977756769,1.241824914,0.0037990974,0.3177506315,1.44331412864E-05,0.1009654638
5720,D,3,high,Ac,1,1,1,1,0.379,ppn22,1.1100665662,1.2998353577,0.0160899867,0.3757610752,0.0002588877,0.1411963856
5721,D,3,high,Ac,1,1,1,1,0.394,ppn22,0.8776499007,1.1862231212,-0.2163266788,0.2621488387,0.0467972319,0.0687220136
5722,nD,3,high,Ac,2,0,0,1,0.488,ppn22,0.8869941525,1.1753020223,-0.206982427,0.2512277398,0.0428417251,0.0631153772
5723,D,3,high,Ac,1,1,1,1,0.53,ppn22,1.6190521888,1.3045732911,0.5250756093,0.3804990086,0.2757043955,0.1447794955
5724,nD,3,high,Ac,2,0,0,1,0.638,ppn22,1.0554283792,1.1951044097,-0.0385482003,0.2710301272,0.0014859637,0.0734573298
5725,nD,3,high,Ac,2,0,0,1,0.524,ppn22,1.6337945966,1.2937433944,0.5398180171,0.3696691119,0.2914034916,0.1366552523
5726,D,3,high,Ac,1,1,1,1,0.612,ppn22,1.4615869997,1.140036977,0.3676104202,0.2159626945,0.1351374211,0.0466398854
5727,nD,3,high,Ac,2,0,0,1,0.48,ppn22,1.1578058695,1.1489008965,0.06382929,0.224826614,0.0040741783,0.0505470063
5728,D,3,high,Ac,1,1,1,1,0.513,ppn22,1.1786323565,1.2645739531,0.084655777,0.3404996706,0.0071666006,0.1159400257
5729,D,3,high,Ac,1,1,1,1,0.426,ppn22,1.5679468434,1.2985126385,0.4739702639,0.374438356,0.2246478111,0.1402040824
5730,nD,3,high,Ac,2,0,0,1,0.471,ppn22,1.1791055005,1.2624885517,0.085128921,0.3384142692,0.0072469332,0.1145242176
5731,D,3,high,Ac,1,1,1,1,0.396,ppn22,0.9141526328,1.0835155508,-0.1798239467,0.1594412683,0.0323366518,0.025421518
5732,D,3,high,Ac,1,1,1,1,0.439,ppn22,1.2596790902,1.1662052783,0.1657025107,0.2421309958,0.0274573221,0.0586274191
5733,D,3,high,Ac,1,1,1,1,0.447,ppn22,0.9426154964,1.0785564873,-0.1513610831,0.1544822048,0.0229101775,0.0238647516
5734,nD,3,high,Ac,2,0,0,1,0.603,ppn22,1.1572642088,1.1300795406,0.0632876293,0.2060052581,0.004005324,0.0424381664
5735,nD,3,high,Ac,2,0,0,1,0.571,ppn22,1.3776300255,1.1565413319,0.283653446,0.2324670494,0.0804592774,0.054040929
5736,D,3,high,Ac,1,1,1,1,0.405,ppn22,1.5955391834,1.1732047174,0.5015626039,0.2491304349,0.2515650457,0.0620659736
5737,D,3,high,Ac,1,1,1,1,0.406,ppn22,1.1066897262,1.2428895615,0.0127131467,0.318815279,0.0001616241,0.1016431821
5738,nD,3,high,Ac,2,0,0,1,0.457,ppn22,1.499416222,1.0497742749,0.4054396425,0.1256999924,0.1643813037,0.0158004881
5739,D,1,low,Sp,1,1,1,1,0.432,ppn24,1.0984579776,0.7687065363,0.0044813981,-0.1553677462,2.0082929204E-05,0.0241391366
5740,D,1,low,Sp,1,1,1,1,0.291,ppn24,1.0827436757,0.7072859771,-0.0112329038,-0.2167883054,0.0001261781,0.0469971694
5741,D,1,low,Sp,1,1,1,1,0.465,ppn24,0.9105955516,0.6784966071,-0.1833810279,-0.2455776754,0.0336286014,0.0603083947
5742,D,1,low,Sp,1,1,1,1,0.462,ppn24,0.9718973928,0.6798087482,-0.1220791867,-0.2442655343,0.0149033278,0.0596656513
5743,D,1,low,Sp,1,1,1,1,0.414,ppn24,0.7571605826,0.7069064236,-0.3368159969,-0.2171678589,0.1134450157,0.047161879
5744,D,1,low,Sp,1,1,1,1,0.48,ppn24,1.553749511,0.7958030489,0.4597729315,-0.1282712336,0.2113911486,0.0164535094
5745,nD,1,low,Sp,2,0,1,0,0.502,ppn24,0.7724494172,0.6974586093,-0.3215271623,-0.2266156732,0.1033797161,0.0513546634
5746,D,1,low,Sp,1,1,1,1,0.401,ppn24,1.0966688988,0.5804055886,0.0026923193,-0.3436686939,7.24858337738E-06,0.1181081712
5747,nD,1,low,Sp,2,0,0,1,0.54,ppn24,0.8676646399,0.5981585599,-0.2263119396,-0.3259157226,0.051217094,0.1062210583
5748,D,1,low,Sp,1,1,1,1,0.466,ppn24,0.9675002841,0.585227478,-0.1264762954,-0.3388468045,0.0159962533,0.1148171569
5749,D,1,low,Sp,1,1,1,1,0.504,ppn24,1.3047333961,0.7733349689,0.2107568166,-0.1507393136,0.0444184358,0.0227223407
5750,D,1,low,Sp,1,1,1,1,0.404,ppn24,1.1849935915,0.7077723747,0.091017012,-0.2163019078,0.0082840965,0.0467865153
5751,nD,1,low,Sp,2,0,0,1,0.45,ppn24,1.3257510272,0.7522385794,0.2317744477,-0.1718357031,0.0537193946,0.0295275089
5752,D,1,low,Sp,1,1,1,1,0.422,ppn24,1.4946594276,0.768480963,0.4006828481,-0.1555933195,0.1605467448,0.0242092811
5753,D,1,low,Sp,1,1,0,0,0.355,ppn24,0.7744186315,0.6212613905,-0.319557948,-0.302812892,0.1021172821,0.0916956476
5754,nD,1,low,Sp,2,0,0,1,0.413,ppn24,1.0356686411,0.7930452146,-0.0583079384,-0.1310290679,0.0033998157,0.0171686166
5755,D,1,low,Sp,1,1,1,1,0.415,ppn24,1.187078365,0.6275507617,0.0931017855,-0.2965235208,0.0086679425,0.0879261984
5756,D,1,low,Sp,1,1,1,1,0.526,ppn24,0.8047155892,0.6787081312,-0.2892609903,-0.2453661513,0.0836719205,0.0602045482
5757,nD,1,low,Sp,2,0,0,1,0.449,ppn24,0.8657386653,0.7322225011,-0.2282379142,-0.1918517814,0.0520925455,0.036807106
