,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
3187,D,3,high,Sp,1,1,0,0,0.326,ppn17,0.2918887822,1.1104082535,0.0947821673,0.2052221624,0.0089836592,0.0421161359
3188,D,3,high,Sp,1,1,1,1,0.65,ppn17,0.2575475363,0.9326767071,0.0604409214,0.027490616,0.003653105,0.000755734
3189,D,3,high,Sp,1,1,1,1,0.414,ppn17,0.3681865345,0.9662542284,0.1710799196,0.0610681373,0.0292683389,0.0037293174
3190,nD,3,high,Sp,2,0,0,1,0.549,ppn17,0.2572898269,0.9214743006,0.060183212,0.0162882095,0.003622019,0.0002653058
3191,D,3,high,Sp,1,1,0,0,0.208,ppn17,0.2505031714,0.9554984626,0.0533965565,0.0503123715,0.0028511922,0.0025313347
3192,nD,3,high,Sp,2,0,0,1,0.329,ppn17,0.2750577713,0.9549207968,0.0779511564,0.0497347057,0.0060763828,0.0024735409
3193,nD,3,high,Sp,2,0,0,1,0.301,ppn17,0.3108001457,0.8066535108,0.1136935308,-0.0985325803,0.0129262189,0.0097086694
3194,nD,3,high,Sp,2,0,0,1,0.319,ppn17,0.3171672865,0.977925004,0.1200606716,0.0727389129,0.0144145649,0.0052909494
3195,D,3,high,Sp,1,1,0,0,0.324,ppn17,0.2498135723,0.783485266,0.0527069574,-0.1217008251,0.0027780234,0.0148110908
3196,D,3,high,Sp,1,1,1,1,0.369,ppn17,0.3287137829,1.0215400023,0.131607168,0.1163539112,0.0173204467,0.0135382326
3197,D,3,high,Sp,1,1,1,1,0.543,ppn17,0.2952450049,0.9742413972,0.09813839,0.0690553061,0.0096311436,0.0047686353
3198,nD,3,high,Sp,2,0,0,1,0.379,ppn17,0.3148387122,1.0486529115,0.1177320973,0.1434668204,0.0138608467,0.0205827285
3199,D,3,high,Sp,1,1,1,1,0.261,ppn17,0.3212094081,1.0473211194,0.1241027932,0.1421350283,0.0154015033,0.0202023663
3200,D,3,high,Sp,1,1,1,1,0.382,ppn17,0.3425364972,0.7864381545,0.1454298823,-0.1187479366,0.0211498507,0.0141010725
3201,nD,3,high,Sp,2,0,0,1,0.375,ppn17,0.2746486678,1.0682793547,0.0775420529,0.1630932636,0.00601277,0.0265994126
3202,D,3,high,Sp,1,1,0,0,0.387,ppn17,0.2970595323,0.8683986107,0.0999529174,-0.0367874804,0.0099905857,0.0013533187
3203,D,3,high,Sp,1,1,0,0,0.447,ppn17,0.3112737676,1.0780737704,0.1141671527,0.1728876793,0.0130341388,0.0298901496
3204,nD,3,high,Sp,2,0,0,1,0.444,ppn17,0.2890394293,0.8059922236,0.0919328144,-0.0991938675,0.0084516424,0.0098394234
3205,D,3,high,Sp,1,1,0,0,0.381,ppn17,0.2977922647,0.8897273149,0.1006856498,-0.0154587762,0.0101376001,0.0002389738
3206,D,3,high,Sp,1,1,1,1,0.342,ppn17,0.326559467,0.8713568796,0.1294528521,-0.0338292115,0.0167580409,0.0011444156
3207,D,3,high,Sp,1,1,0,0,0.483,ppn17,0.2563849594,0.8698811932,0.0592783445,-0.0353048979,0.0035139221,0.0012464358
3208,D,3,high,Sp,1,1,0,0,0.301,ppn17,0.2855396378,0.9075822796,0.0884330229,0.0023961885,0.0078203995,5.74171916768E-06
3209,D,3,high,Sp,1,1,1,1,0.387,ppn17,0.2812700846,0.8069329859,0.0841634697,-0.0982531052,0.0070834896,0.0096536727
3210,nD,3,high,Sp,2,0,0,1,0.436,ppn17,0.3690151705,0.9538860927,0.1719085556,0.0487000016,0.0295525515,0.0023716902
3211,D,3,high,Sp,1,1,1,1,0.497,ppn17,0.4744724479,1.09500077,0.277365833,0.1898146789,0.0769318053,0.0360296123
3212,nD,3,high,Sp,2,0,0,1,0.533,ppn17,0.2977042945,0.8382219106,0.1005976796,-0.0669641805,0.0101198931,0.0044842015
3213,nD,3,high,Sp,2,0,0,1,0.37,ppn17,0.2606841169,0.8869661076,0.063577502,-0.0182199835,0.0040420988,0.0003319678
3214,nD,3,high,Sp,2,0,0,1,0.397,ppn17,0.2502989747,0.7809818869,0.0531923598,-0.1242042042,0.0028294271,0.0154266843
3215,nD,3,high,Sp,2,0,0,1,0.514,ppn17,0.3803203974,1.0842858415,0.1832137825,0.1790997504,0.0335672901,0.0320767206
3216,nD,3,high,Sp,2,0,0,1,0.401,ppn17,0.298128504,0.887282705,0.1010218891,-0.0179033861,0.0102054221,0.0003205312
3217,nD,3,high,Sp,2,0,0,1,0.265,ppn17,0.2982840848,1.045309717,0.1011774699,0.1401236259,0.0102368804,0.0196346305
3218,nD,3,high,Sp,2,0,0,1,0.319,ppn17,0.2581784292,0.9482619469,0.0610718143,0.0430758558,0.0037297665,0.0018555294
3219,D,3,high,Sp,1,1,0,0,0.405,ppn17,0.315042898,0.8062435014,0.1179362831,-0.0989425897,0.0139089669,0.0097896361
3220,D,3,high,Sp,1,1,1,1,0.341,ppn17,0.310983447,1.0852876792,0.1138768321,0.1801015881,0.0129679329,0.032436582
3221,D,3,high,Sp,1,1,1,1,0.53,ppn17,0.3065193376,0.8609788224,0.1094127227,-0.0442072687,0.0119711439,0.0019542826
3222,D,3,high,Sp,1,1,0,0,0.313,ppn17,0.3223759421,0.8975303183,0.1252693272,-0.0076557728,0.0156924043,5.8610857676E-05
3223,nD,3,high,Sp,2,0,0,1,0.36,ppn17,0.364139459,1.0565723361,0.1670328441,0.151386245,0.027899971,0.0229177952
3224,D,3,high,Sp,1,1,1,1,0.672,ppn17,0.2763961912,0.951870741,0.0792895763,0.0466846499,0.0062868369,0.0021794565
3225,D,3,high,Sp,1,1,1,1,0.395,ppn17,0.2792322987,0.8471432977,0.0821256838,-0.0580427934,0.0067446279,0.0033689659
3226,nD,3,high,Sp,2,0,1,0,0.391,ppn17,0.3285080517,1.0560332947,0.1314014368,0.1508472036,0.0172663376,0.0227548788
3227,nD,3,high,Sp,2,0,1,0,0.379,ppn17,0.3266330126,1.0281238115,0.1295263977,0.1229377204,0.0167770877,0.0151136831
3228,nD,3,high,Sp,2,0,0,1,0.338,ppn17,0.3182080932,0.8998772453,0.1211014783,-0.0053088458,0.014665568,2.81838440823E-05
3229,D,3,high,Sp,1,1,1,1,0.528,ppn17,0.2695027481,1.1066043637,0.0723961332,0.2014182726,0.0052412001,0.0405693205
3230,nD,3,high,Sp,2,0,0,1,0.36,ppn17,0.258443399,0.8910411966,0.0613367841,-0.0141448945,0.0037622011,0.000200078
3231,D,3,high,Sp,1,1,1,1,0.32,ppn17,0.2622831536,1.0136003006,0.0651765387,0.1084142095,0.0042479812,0.0117536408
3232,nD,3,high,Sp,2,0,0,1,0.411,ppn17,0.2633755965,0.8225378573,0.0662689816,-0.0826482338,0.0043915779,0.0068307306
3233,D,3,high,Sp,1,1,1,1,0.386,ppn17,0.2831297927,0.7823963196,0.0860231778,-0.1227897715,0.0073999871,0.015077328
3234,nD,3,high,Sp,2,0,0,1,0.457,ppn17,0.307820748,1.1149881445,0.1107141331,0.2098020534,0.0122576193,0.0440169016
3235,nD,3,high,Sp,2,0,1,0,0.459,ppn17,0.2749224689,1.0428899449,0.077815854,0.1377038538,0.0060553071,0.0189623513
3236,nD,3,high,Sp,2,0,0,1,0.559,ppn17,0.3653674052,1.0072285779,0.1682607903,0.1020424868,0.0283116936,0.0104126691
3237,D,3,high,Sp,1,1,1,1,0.52,ppn17,0.334864647,1.0615556687,0.1377580321,0.1563695776,0.0189772754,0.0244514448
3238,D,3,high,Sp,1,1,1,1,0.593,ppn17,0.2814697944,0.810375978,0.0843631795,-0.0948101131,0.0071171461,0.0089889576
3239,D,3,high,Sp,1,1,1,1,0.28,ppn17,0.2638525212,0.9788810327,0.0667459063,0.0736949416,0.004455016,0.0054309444
3240,D,3,high,Sp,1,1,1,1,0.475,ppn17,0.2616584711,0.8902107089,0.0645518562,-0.0149753822,0.0041669421,0.0002242621
3241,nD,3,high,Sp,2,0,1,0,0.279,ppn17,0.2778953785,1.0106061278,0.0807887636,0.1054200367,0.0065268243,0.0111133841
3242,nD,3,high,Sp,2,0,0,1,0.336,ppn17,0.3287534004,1.1062888141,0.1316467855,0.201102723,0.0173308761,0.0404423052
3243,nD,3,high,Sp,2,0,0,1,0.534,ppn17,0.2782451519,0.9030696073,0.081138537,-0.0021164838,0.0065834622,4.47950381686E-06
3244,D,3,high,Sp,1,1,0,0,0.317,ppn17,0.3069952744,0.7268789653,0.1098886595,-0.1783071258,0.0120755175,0.0317934311
3245,nD,3,high,Sp,2,0,0,1,0.286,ppn17,0.342581777,0.8998548379,0.1454751621,-0.0053312532,0.0211630228,2.84222610382E-05
3246,nD,3,high,Sp,2,0,1,0,0.395,ppn17,0.2566716128,0.9639855724,0.0595649979,0.0587994813,0.003547989,0.003457379
3247,nD,3,high,Sp,2,0,1,0,0.453,ppn17,0.2946775058,0.9605945496,0.0975708909,0.0554084585,0.0095200788,0.0030700973
3248,nD,3,high,Sp,2,0,1,0,0.409,ppn17,0.3575314858,0.9184206509,0.1604248709,0.0132345598,0.0257361392,0.0001751536
3249,D,3,high,Sp,1,1,1,1,0.402,ppn17,0.3384909357,1.0306759128,0.1413843208,0.1254898217,0.0199895262,0.0157476953
3250,nD,3,high,Sp,2,0,0,1,0.402,ppn17,0.3151037202,0.943601353,0.1179971053,0.0384152619,0.0139233169,0.0014757323
3251,nD,3,high,Sp,2,0,0,1,0.576,ppn17,0.2561626928,1.0497742749,0.0590560779,0.1445881838,0.0034876203,0.0209057429
3252,nD,3,high,Sp,2,0,0,1,0.427,ppn17,0.3339881029,0.8901764045,0.136881488,-0.0150096866,0.0187365418,0.0002252907
3253,nD,3,high,Sp,2,0,0,1,0.483,ppn17,0.2748083016,0.7514923472,0.0777016867,-0.1536937439,0.0060375521,0.0236217669
3254,nD,3,high,Sp,2,0,0,1,0.384,ppn17,0.2857889739,0.936809312,0.088682359,0.0316232209,0.0078645608,0.0010000281
3255,nD,3,high,Sp,2,0,1,0,0.398,ppn17,0.3051274145,0.9766362347,0.1080207996,0.0714501436,0.0116684931,0.005105123
3256,nD,3,high,Sp,2,0,0,1,0.351,ppn17,0.3324416896,0.8353541224,0.1353350747,-0.0698319687,0.0183155824,0.0048765039
3257,nD,3,high,Sp,2,0,0,1,0.352,ppn17,0.2709152683,0.905032669,0.0738086534,-0.0001534221,0.0054477173,2.35383510036E-08
3258,nD,3,high,Sp,2,0,0,1,0.378,ppn17,0.3337078327,1.0288312528,0.1366012178,0.1236451617,0.0186598927,0.015288126
3259,nD,3,high,Sp,2,0,1,0,0.395,ppn17,0.2729600086,0.7727957496,0.0758533937,-0.1323903415,0.0057537373,0.0175272025
3260,D,3,high,Sp,1,1,1,1,0.352,ppn17,0.3481105542,1.0049395495,0.1510039393,0.0997534584,0.0228021897,0.0099507525
3261,nD,3,high,Sp,2,0,1,0,0.281,ppn17,0.2719097851,0.9063631231,0.0748031702,0.001177032,0.0055955143,1.3854042505E-06
3262,nD,3,high,Sp,2,0,0,1,0.429,ppn17,0.2950747757,1.0740291842,0.0979681608,0.1688430931,0.0095977605,0.0285079901
3263,D,3,high,Sp,1,1,1,1,0.275,ppn17,0.3663738477,1.0369662547,0.1692672328,0.1317801636,0.0286513961,0.0173660115
3264,D,3,high,Sp,1,1,1,1,0.289,ppn17,0.3040943102,1.08857239,0.1069876953,0.1833862989,0.0114463669,0.0336305346
3265,D,3,high,Sp,1,1,1,1,0.321,ppn17,0.2529153746,1.1229789486,0.0558087597,0.2177928575,0.0031146177,0.0474337288
3266,nD,3,high,Sp,2,0,1,0,0.355,ppn17,0.2560246143,1.0533253375,0.0589179994,0.1481392464,0.0034713307,0.0219452363
3267,nD,3,high,Sp,2,0,1,0,0.253,ppn17,0.2820949942,0.8372942921,0.0849883793,-0.067891799,0.0072230246,0.0046092964
3268,D,3,high,Sp,1,1,1,1,0.327,ppn17,0.3408341006,0.9057648948,0.1437274857,0.0005788037,0.0206575901,3.35E-07
3269,D,3,high,Sp,1,1,1,1,0.322,ppn17,0.2547879103,1.0617483578,0.0576812954,0.1565622667,0.0033271318,0.0245117433
3270,D,3,high,Sp,1,1,1,1,0.238,ppn17,0.2919840165,0.8614631219,0.0948774016,-0.0437229692,0.0090017213,0.001911698
3271,nD,3,high,Sp,2,0,0,1,0.766,ppn17,0.2691637958,0.9358508025,0.0720571809,0.0306647114,0.0051922373,0.0009403245
3272,D,3,high,Sp,1,1,1,1,0.311,ppn17,0.3349014622,0.8465613108,0.1377948473,-0.0586247803,0.0189874199,0.0034368649
3273,nD,3,high,Sp,2,0,1,0,0.239,ppn17,0.310762687,1.053768972,0.1136560721,0.1485828809,0.0129177027,0.0220768725
3274,D,3,high,Sp,1,1,1,1,0.45,ppn17,0.3045162868,0.9452454556,0.1074096719,0.0400593645,0.0115368376,0.0016047527
3275,nD,3,high,Sp,2,0,1,0,0.367,ppn17,0.2646443593,1.1111582801,0.0675377444,0.205972189,0.0045613469,0.0424245426
3276,D,3,high,Sp,1,1,0,0,0.366,ppn17,0.2724330844,0.9360015701,0.0753264695,0.030815479,0.005674077,0.0009495937
3277,nD,3,high,Sp,2,0,1,0,0.353,ppn17,0.2572005741,0.9403768994,0.0600939592,0.0351908083,0.0036112839,0.001238393
3278,nD,3,high,Sp,2,0,0,1,0.848,ppn17,0.2778632671,1.0992947392,0.0807566522,0.1941086481,0.0065216369,0.0376781673
3279,nD,3,high,Sp,2,0,0,1,0.347,ppn17,0.3670854231,0.9645239641,0.1699788082,0.059337873,0.0288927952,0.0035209832
3280,nD,3,high,Sp,2,0,0,1,0.41,ppn17,0.3079744621,0.9881353797,0.1108678472,0.0829492886,0.0122916795,0.0068805845
3281,nD,3,high,Sp,2,0,0,1,0.339,ppn17,0.3481644884,1.0075013072,0.1510578735,0.1023152161,0.0228184811,0.0104684034
3282,D,3,high,Sp,1,1,0,0,0.413,ppn17,0.2659732846,0.9324576509,0.0688666697,0.0272715598,0.0047426182,0.000743738
3283,D,3,high,Sp,1,1,1,1,0.393,ppn17,0.3179015157,0.9510976598,0.1207949008,0.0459115687,0.0145914081,0.0021078721
3284,D,3,high,Sp,1,1,1,1,0.468,ppn17,0.3575379058,1.0152903528,0.1604312909,0.1101042617,0.0257381991,0.0121229484
3285,D,3,high,Sp,1,1,0,0,0.498,ppn17,0.3796738375,1.0958232777,0.1825672226,0.1906371866,0.0333307908,0.0363425369
3286,nD,3,high,Sp,2,0,0,1,0.365,ppn17,0.2657967477,0.7499545313,0.0686901328,-0.1552315598,0.0047183343,0.0240968372
3287,D,3,high,Sp,1,1,0,0,0.811,ppn17,0.296902736,1.0781338923,0.0997961211,0.1729478012,0.0099592658,0.0299109419
3288,D,3,high,Sp,1,1,1,1,0.365,ppn17,0.2654450797,0.7958030489,0.0683384648,-0.1093830422,0.0046701458,0.0119646499
3289,nD,3,high,Sp,2,0,1,0,0.434,ppn17,0.3311037615,0.8495555979,0.1339971466,-0.0556304932,0.0179552353,0.0030947518
3290,D,3,high,Sp,1,1,1,1,0.493,ppn17,0.2674240004,0.9016324401,0.0703173855,-0.003553651,0.0049445347,1.26284356669E-05
3291,D,3,high,Sp,1,1,1,1,0.376,ppn17,0.3748774208,0.9793490128,0.1777708059,0.0741629217,0.0316024594,0.005500139
3292,D,3,high,Sp,1,1,1,1,0.441,ppn17,0.2606939518,0.884375817,0.0635873369,-0.0208102741,0.0040433494,0.0004330675
3293,D,3,high,Sp,1,1,1,1,0.431,ppn17,0.3539675505,1.1113765972,0.1568609356,0.2061905061,0.0246053531,0.0425145248
3294,D,3,high,Sp,1,1,0,0,0.677,ppn17,0.2772941236,0.9076878769,0.0801875087,0.0025017858,0.0064300366,6.25893202218E-06
3295,D,3,high,Sp,1,1,1,1,0.377,ppn17,0.2988775358,0.9806345379,0.1017709209,0.0754484468,0.0103573203,0.0056924681
3296,nD,3,high,Sp,2,0,1,0,0.467,ppn17,0.2938126349,0.9181787536,0.09670602,0.0129926625,0.0093520543,0.0001688093
3297,D,3,high,Sp,1,1,1,1,0.398,ppn17,0.2682124838,1.0678845573,0.0711058689,0.1626984662,0.0050560446,0.0264707909
3298,nD,3,high,Sp,2,0,0,1,0.404,ppn17,0.3313051196,0.8364772676,0.1341985047,-0.0687088235,0.0180092387,0.0047209024
3299,D,3,high,Sp,1,1,1,1,0.403,ppn17,0.2755856739,1.0441234887,0.078479059,0.1389373976,0.0061589627,0.0193036004
3300,nD,3,high,Sp,2,0,0,1,0.408,ppn17,0.2858529171,0.8340015607,0.0887463022,-0.0711845304,0.0078759062,0.0050672374
3301,D,3,high,Sp,1,1,0,0,0.374,ppn17,0.3090221859,1.1157474058,0.111915571,0.2105613147,0.012525095,0.0443360672
3302,D,3,high,Sp,1,1,1,1,0.342,ppn17,0.3223131897,0.9299711482,0.1252065748,0.0247850571,0.0156766864,0.0006142991
3303,nD,3,high,Sp,2,0,0,1,0.465,ppn17,0.2951805783,0.9774106808,0.0980739634,0.0722245897,0.0096185023,0.0052163914
3304,D,3,high,Sp,1,1,1,1,0.429,ppn17,0.3267968289,0.8819094068,0.129690214,-0.0232766843,0.0168195516,0.000541804
3305,D,1,low,Ac,1,1,1,1,0.487,ppn17,0.1211933369,0.9273392142,-0.075913278,0.0221531231,0.0057628258,0.0004907609
3306,nD,1,low,Ac,2,0,0,1,0.482,ppn17,0.1062214196,0.7279238524,-0.0908851953,-0.1772622387,0.0082601187,0.0314219013
3307,nD,1,low,Ac,2,0,0,1,0.446,ppn17,0.0432215298,0.7694248513,-0.1538850851,-0.1357612398,0.0236806194,0.0184311142
3308,D,1,low,Ac,1,1,1,1,0.681,ppn17,0.1133355118,0.8023173738,-0.0837711031,-0.1028687173,0.0070175977,0.010581973
3309,D,1,low,Ac,1,1,1,1,0.692,ppn17,0.1348931458,0.7870039355,-0.0622134691,-0.1181821556,0.0038705157,0.0139670219
3310,D,1,low,Ac,1,1,1,1,0.519,ppn17,0.085892548,0.8993645157,-0.1112140669,-0.0058215754,0.0123685687,3.38907405263E-05
3311,D,1,low,Ac,1,1,1,1,0.494,ppn17,0.048094796,0.9659900384,-0.1490118189,0.0608039473,0.0222045222,0.00369712
3312,D,1,low,Ac,1,1,1,1,0.407,ppn17,0.0814665104,0.812640496,-0.1156401045,-0.0925455951,0.0133726338,0.0085646872
3313,nD,1,low,Ac,2,0,1,0,0.58,ppn17,0.1047910422,1.0004567543,-0.0923155727,0.0952706632,0.008522165,0.0090764993
3314,D,1,low,Ac,1,1,1,1,0.367,ppn17,0.0801950975,0.8423134242,-0.1169115174,-0.0628726669,0.0136683029,0.0039529722
3315,nD,1,low,Ac,2,0,0,1,0.917,ppn17,0.1317115483,0.7699136123,-0.0653950666,-0.1352724788,0.0042765147,0.0182986435
3316,D,1,low,Ac,1,1,0,0,0.91,ppn17,0.1080143862,0.752028138,-0.0890922287,-0.1531579531,0.0079374252,0.0234573586
3317,D,1,low,Ac,1,1,1,1,0.52,ppn17,0.1311133994,1.1123274897,-0.0659932155,0.2071413986,0.0043551045,0.042907559
3318,nD,1,low,Ac,2,0,0,1,0.889,ppn17,0.1205191607,0.9839754501,-0.0765874542,0.078789359,0.0058656381,0.0062077631
3319,D,1,low,Ac,1,1,1,1,0.431,ppn17,0.0967360797,0.9508125878,-0.1003705352,0.0456264967,0.0100742443,0.0020817772
3320,D,1,low,Ac,1,1,1,1,0.591,ppn17,0.1268942047,0.9519199161,-0.0702124102,0.046733825,0.0049297825,0.0021840504
3321,nD,1,low,Ac,2,0,0,1,0.45,ppn17,0.0501768939,0.9723040185,-0.146929721,0.0671179274,0.0215883429,0.0045048162
3322,nD,1,low,Ac,2,0,1,0,0.467,ppn17,0.0756372128,0.7731850698,-0.1214694021,-0.1320010213,0.0147548156,0.0174242696
3323,D,1,low,Ac,1,1,1,1,0.553,ppn17,0.1303939432,0.7706327049,-0.0667126717,-0.1345533862,0.0044505806,0.0181046137
3324,nD,1,low,Ac,2,0,0,1,0.459,ppn17,0.1195707373,0.9571877973,-0.0775358776,0.0520017062,0.0060118123,0.0027041774
3325,nD,1,low,Ac,2,0,0,1,0.475,ppn17,0.12554579,0.9121679122,-0.0715608249,0.0069818211,0.0051209517,4.87458254066E-05
3326,D,1,low,Ac,1,1,1,1,0.458,ppn17,0.1153669506,0.7211428918,-0.0817396643,-0.1840431993,0.0066813727,0.0338718992
3327,D,1,low,Ac,1,1,1,1,0.425,ppn17,0.0883879702,0.7144650168,-0.1087186447,-0.1907210743,0.0118197437,0.0363745282
3328,nD,1,low,Ac,2,0,0,1,0.439,ppn17,0.0567697013,0.7488773242,-0.1403369136,-0.1563087669,0.0196944493,0.0244324306
3329,nD,1,low,Ac,2,0,0,1,0.494,ppn17,0.1156288423,0.6915748553,-0.0814777726,-0.2136112358,0.0066386274,0.0456297601
3330,D,1,low,Ac,1,1,1,1,0.566,ppn17,0.1361566431,0.9795914797,-0.0609499718,0.0744053886,0.0037148991,0.0055361618
3331,D,1,low,Ac,1,1,1,1,0.446,ppn17,0.1253000331,0.8257140303,-0.0718065818,-0.0794720608,0.0051561852,0.0063158085
3332,nD,1,low,Ac,2,0,0,1,0.415,ppn17,0.1126897521,0.8929225604,-0.0844168628,-0.0122635307,0.0071262067,0.0001503942
3333,nD,1,low,Ac,2,0,0,1,0.492,ppn17,0.1240254429,0.7988178494,-0.073081172,-0.1063682417,0.0053408577,0.0113142028
3334,D,1,low,Ac,1,1,1,1,0.53,ppn17,0.0957806506,0.7171643175,-0.1013259643,-0.1880217736,0.010266951,0.0353521874
3335,nD,1,low,Ac,2,0,0,1,0.541,ppn17,0.0790023828,0.7417249678,-0.1181042321,-0.1634611233,0.0139486096,0.0267195388
3336,nD,1,low,Ac,2,0,0,1,0.52,ppn17,0.1046178052,0.822063052,-0.0924888097,-0.0831230391,0.0085541799,0.0069094396
3337,D,1,low,Ac,1,1,1,1,0.507,ppn17,0.1218038042,0.9461707211,-0.0753028107,0.04098463,0.0056705133,0.0016797399
3338,nD,1,low,Ac,2,0,0,1,0.502,ppn17,0.0685933124,0.7512150574,-0.1285133025,-0.1539710337,0.0165156689,0.0237070792
3339,D,1,low,Ac,1,1,1,1,0.452,ppn17,0.0768340105,0.8124273126,-0.1202726044,-0.0927587785,0.0144654994,0.008604191
3340,nD,1,low,Ac,2,0,0,1,0.53,ppn17,0.0765477865,0.9470746208,-0.1205588284,0.0418885297,0.0145344311,0.0017546489
3341,D,1,low,Ac,1,1,0,0,0.471,ppn17,0.1135520945,0.8918206182,-0.0835545204,-0.0133654729,0.0069813579,0.0001786359
3342,D,1,low,Ac,1,1,1,1,0.489,ppn17,0.1058769058,0.7361139184,-0.0912297091,-0.1690721727,0.0083228598,0.0285853996
3343,nD,1,low,Ac,2,0,0,1,0.868,ppn17,0.0956299294,0.9324525668,-0.1014766855,0.0272664757,0.0102975177,0.0007434607
3344,nD,1,low,Ac,2,0,0,1,0.629,ppn17,0.1157423374,1.0561171448,-0.0813642775,0.1509310537,0.0066201457,0.022780183
3345,D,1,low,Ac,1,1,1,1,0.689,ppn17,0.0686767438,0.7745086526,-0.1284298711,-0.1306774385,0.0164942318,0.0170765929
3346,nD,1,low,Ac,2,0,0,1,0.39,ppn17,0.086781634,0.7862682223,-0.1103249809,-0.1189178688,0.0121716014,0.0141414595
3347,D,1,low,Ac,1,1,1,1,0.543,ppn17,0.1163532461,1.0500654816,-0.0807533688,0.1448793905,0.0065211066,0.0209900378
3348,nD,1,low,Ac,2,0,0,1,0.701,ppn17,0.080594995,0.7820373374,-0.1165116199,-0.1231487537,0.0135749576,0.0151656155
3349,nD,1,low,Ac,2,0,0,1,0.734,ppn17,0.0382923042,0.8292937703,-0.1588143107,-0.0758923208,0.0252219853,0.0057596444
3350,nD,1,low,Ac,2,0,0,1,0.688,ppn17,0.1329021702,0.7412058361,-0.0642044447,-0.163980255,0.0041222107,0.026889524
3351,nD,1,low,Ac,2,0,0,1,0.469,ppn17,0.1229330099,0.8238360329,-0.074173605,-0.0813500582,0.0055017237,0.006617832
3352,D,1,low,Ac,1,1,1,1,0.484,ppn17,0.0766186864,0.759946565,-0.1204879285,-0.1452395261,0.0145173409,0.02109452
3353,nD,1,low,Ac,2,0,0,1,1.075,ppn17,0.1269023516,0.7299503952,-0.0702042633,-0.1752356959,0.0049286386,0.0307075491
3354,nD,1,low,Ac,2,0,0,1,0.531,ppn17,0.0975348525,0.7548002089,-0.0995717624,-0.1503858822,0.0099145359,0.0226159136
3355,D,1,low,Ac,1,1,1,1,0.504,ppn17,0.0836072477,0.8027276681,-0.1134993672,-0.102458423,0.0128821064,0.0104977285
3356,D,1,low,Ac,1,1,1,1,0.556,ppn17,0.1235412589,0.9380744342,-0.073565356,0.0328883431,0.0054118616,0.0010816431
3357,D,1,low,Ac,1,1,1,1,0.869,ppn17,0.0608471655,1.0038770709,-0.1362594494,0.0986909798,0.0185666376,0.0097399095
3358,D,1,low,Ac,1,1,1,1,0.396,ppn17,0.124470551,0.7530290195,-0.0726360639,-0.1521570716,0.0052759978,0.0231517744
3359,nD,1,low,Ac,2,0,0,1,0.518,ppn17,0.093116974,0.7844172285,-0.1039896409,-0.1207688626,0.0108138454,0.0145851182
3360,D,1,low,Ac,1,1,1,1,0.933,ppn17,0.1320797448,0.7955398398,-0.0650268701,-0.1096462513,0.0042284938,0.0120223004
3361,D,1,low,Ac,1,1,1,1,0.557,ppn17,0.0571607593,0.7896381118,-0.1399458556,-0.1155479793,0.0195848425,0.0133513355
3362,nD,1,low,Ac,2,0,0,1,0.616,ppn17,0.1061454759,1.0494440865,-0.090961139,0.1442579954,0.0082739288,0.0208103692
3363,D,1,low,Ac,1,1,1,1,0.611,ppn17,0.0534999941,0.7423668768,-0.1436066208,-0.1628192143,0.0206228615,0.0265100966
3364,nD,1,low,Ac,2,0,0,1,1.184,ppn17,0.0595251656,0.7828032732,-0.1375814493,-0.1223828179,0.0189286552,0.0149775541
3365,D,1,low,Ac,1,1,1,1,0.495,ppn17,0.0963157478,0.9286077176,-0.1007908671,0.0234216265,0.0101587989,0.0005485726
3366,D,1,low,Ac,1,1,1,1,0.49,ppn17,0.1319361665,0.7822017233,-0.0651704484,-0.1229843678,0.0042471873,0.0151251547
3367,nD,1,low,Ac,2,0,0,1,0.576,ppn17,0.1387341203,0.7515573293,-0.0583724946,-0.1536287618,0.0034073481,0.0236017965
3368,D,1,low,Ac,1,1,1,1,0.603,ppn17,0.0563182507,0.7644360825,-0.1407883642,-0.1407500086,0.0198213635,0.0198105649
3369,D,1,low,Ac,1,1,1,1,1.176,ppn17,0.120494944,0.9006171393,-0.0766116709,-0.0045689518,0.0058693481,2.08753208555E-05
3370,nD,1,low,Ac,2,0,0,1,0.69,ppn17,0.1028543444,0.8259569705,-0.0942522705,-0.0792291206,0.0088834905,0.0062772536
3371,nD,1,low,Ac,2,0,0,1,0.515,ppn17,0.1191376404,0.9302735466,-0.0779689745,0.0250874555,0.006079161,0.0006293804
3372,nD,1,low,Ac,2,0,0,1,0.668,ppn17,0.0757041118,0.806044314,-0.1214025031,-0.0991417771,0.0147385678,0.009829092
3373,nD,1,low,Ac,2,0,0,1,0.573,ppn17,0.1227386321,0.9598363366,-0.0743679828,0.0546502455,0.0055305969,0.0029866493
3374,nD,1,low,Ac,2,0,0,1,0.552,ppn17,0.1225952343,0.8618433071,-0.0745113806,-0.043342784,0.0055519458,0.0018785969
3375,nD,1,low,Ac,2,0,0,1,0.56,ppn17,0.0703709162,0.780732195,-0.1267356987,-0.1244538961,0.0160619373,0.0154887723
3376,nD,1,low,Ac,2,0,0,1,0.48,ppn17,0.0940503398,0.7228168758,-0.1030562751,-0.1823692153,0.0106205958,0.0332585307
